,index,file_name,zero_angle,x_cms,y_cms,z_cms,delta_x,delta_y
4306,4306,598csv/1484752/1499803,17.0,130.6553877,50.7972697,127.9203955,-2.088978355,0.51661918
4539,4539,598csv/1484754/1500048,3.0,149.2396028,28.03632365,131.7617302,-6.505822474,0.172206393
3363,3363,598csv/1484745/1496475,12.0,124.9027229,50.17422656,152.7794183,-3.397530841,0.51661918
3693,3693,598csv/1484747/1497169,10.0,127.7866128,48.78103907,144.888423,-2.186872624,-0.172206393
4294,4294,598csv/1484752/1499791,9.0,127.479191,44.6282914,124.5456042,-2.146042826,0.51661918
4400,4400,598csv/1484753/1499903,31.0,120.9222182,44.81977309,117.5711382,-2.154889507,0.51661918
351,351,598csv/1484719/1492349,13.0,129.8933427,43.10749447,115.3030942,0.04948739,0.0
2559,2559,598csv/1484738/1494616,8.0,127.5702764,55.83628122,139.7587463,0.23141838,0.51661918
4484,4484,598csv/1484754/1499990,8.0,126.437515,48.22462088,119.5549159,-6.647720542,0.51661918
5236,5236,598csv/1484760/1500814,32.0,128.1481367,43.47034568,121.8092412,-5.880004181,0.51661918
3178,3178,598csv/1484743/1495662,11.0,133.9644315,56.12101097,155.7048028,-3.48385014,0.51661918
100,100,598csv/1484717/1492089,10.0,127.3142061,53.3135786,156.7282319,0.013695473,0.172206393
2852,2852,598csv/1484740/1494979,12.0,130.5705041,49.28265497,154.2902333,-1.684988909,0.51661918
1378,1378,598csv/1484728/1493385,15.0,128.9015044,26.20870942,153.7649248,-0.102270338,0.51661918
1717,1717,598csv/1484731/1493724,29.0,126.7776475,57.67470552,153.2487579,0.043341986,0.688825573
58,58,598csv/1484717/1492046,32.0,127.6824906,47.54,156.5563774,0.121800569,0.51661918
5115,5115,598csv/1484759/1500682,6.0,131.3044725,50.38242227,116.115539,-5.861689525,0.51661918
538,538,598csv/1484721/1492537,9.0,124.9368357,31.03921701,161.2696421,0.153864724,0.51661918
4963,4963,598csv/1484758/1500524,24.0,128.7140067,48.04131313,118.6308754,-5.922765392,0.51661918
1663,1663,598csv/1484730/1493670,9.0,138.3824615,31.3069859,158.9672434,-0.158132741,0.51661918
5005,5005,598csv/1484758/1500567,28.0,124.0808781,48.30223712,115.1235575,-5.879477432,0.51661918
1996,1996,598csv/1484733/1494044,12.0,132.7057316,26.13819234,158.0897217,-0.01127783,0.51661918
4399,4399,598csv/1484753/1499902,9.0,133.7531116,32.90127058,104.801115,-2.156537286,0.51661918
3072,3072,598csv/1484742/1495216,11.0,135.3459012,48.97017092,142.1784302,-2.71926726,0.51661918
3411,3411,598csv/1484745/1496524,9.0,119.2536096,53.5328722,157.940501,-3.389818696,0.51661918
204,204,598csv/1484718/1492193,31.0,134.230644,43.49652861,149.4997367,-0.06129197,1.03323836
4414,4414,598csv/1484753/1499917,7.0,113.4705128,28.51416219,106.2507752,-2.129794646,0.51661918
3465,3465,598csv/1484745/1496578,8.0,124.2265258,45.27651713,153.2572161,-3.315195926,0.51661918
553,553,598csv/1484721/1492552,7.0,124.1371865,45.00995298,155.0597571,0.032563891,0.861031966
3230,3230,598csv/1484743/1496336,19.0,126.500233,48.30719056,142.2977792,-3.288453286,0.51661918
1591,1591,598csv/1484730/1493598,10.0,135.6241516,46.83050847,146.9073174,-0.004524639,-0.172206393
2520,2520,598csv/1484737/1494569,28.0,120.8704696,47.22803592,153.1809307,0.271140654,0.51661918
3770,3770,598csv/1484748/1497249,8.0,123.343301,48.38609003,132.369744,-2.143219992,0.0
3654,3654,598csv/1484747/1497129,7.0,133.3967742,44.80725806,155.9793829,-2.020203848,0.688825573
5099,5099,598csv/1484759/1500666,11.0,134.1164356,37.90663366,95.12508251,-5.810446305,0.51661918
648,648,598csv/1484722/1492647,9.0,124.4584716,54.54772935,151.0041218,0.120693046,0.861031966
3126,3126,598csv/1484743/1495278,9.0,124.7011809,46.02344299,162.7701743,-2.679247845,0.51661918
1359,1359,598csv/1484728/1493366,14.0,132.8346504,48.54548703,145.0803717,-0.132119446,0.861031966
158,158,598csv/1484718/1492147,1.0,104.983602,40.13687322,144.249261,0.052418275,0.688825573
328,328,598csv/1484719/1492326,13.0,138.976027,46.58790785,145.9218642,-0.095611691,-0.172206393
2108,2108,598csv/1484734/1494157,11.0,126.479252,48.69249488,134.7178962,0.075757307,0.51661918
4288,4288,598csv/1484752/1499785,11.0,128.9063247,52.22146711,125.700362,-2.216924328,0.172206393
2441,2441,598csv/1484737/1494490,12.0,141.5970664,41.34308672,137.082171,0.233336286,0.51661918
1379,1379,598csv/1484728/1493386,11.0,131.7339288,46.83967807,138.9979285,-0.122664978,0.172206393
607,607,598csv/1484722/1492606,9.0,126.0828665,48.87819512,153.9066336,0.077148464,0.51661918
2884,2884,598csv/1484741/1495012,8.0,128.2375089,55.29001644,153.4955184,-1.8588836,-0.172206393
703,703,598csv/1484722/1492702,10.0,128.0444222,47.96282618,154.9216485,0.186253032,0.51661918
1618,1618,598csv/1484730/1493625,10.0,125.6486371,52.44198486,146.056621,0.058955365,0.0
4506,4506,598csv/1484754/1500013,17.0,134.9531714,43.44179626,119.8456753,-6.562414222,0.51661918
3396,3396,598csv/1484745/1496509,7.0,122.6867211,43.64208853,161.0950708,-3.293410129,0.51661918
855,855,598csv/1484724/1492861,9.0,131.3444783,56.06875635,137.07459,0.059860293,0.0
4492,4492,598csv/1484754/1499998,8.0,128.7179416,46.91948694,114.5793231,-6.698545064,0.51661918
3202,3202,598csv/1484743/1496303,9.0,118.4778477,37.32460164,165.6282567,-3.399097582,0.51661918
921,921,598csv/1484724/1492927,10.0,120.0587451,53.94500983,152.3761931,-0.023447082,0.688825573
1461,1461,598csv/1484729/1493468,10.0,129.0369002,51.22587293,147.4833191,-0.068382821,0.172206393
3999,3999,598csv/1484750/1499474,16.0,120.420014,44.09423176,146.2730562,-2.161764257,0.51661918
4311,4311,598csv/1484752/1499809,19.0,122.4910566,44.91507393,120.711648,-2.223664014,0.51661918
836,836,598csv/1484723/1492842,16.0,128.0147329,55.33449477,135.6951631,-0.054795399,0.861031966
4202,4202,598csv/1484752/1499694,11.0,129.1899088,48.04755675,121.4576055,-2.137196145,0.51661918
259,259,598csv/1484719/1492248,11.0,135.2446028,46.36587717,141.0686649,0.03070001,0.0
1352,1352,598csv/1484728/1493359,7.0,122.6376248,45.1583218,153.5221553,0.00033766,0.172206393
2961,2961,598csv/1484741/1495093,7.0,123.2247746,43.9589369,165.0379235,-1.754546786,0.51661918
892,892,598csv/1484724/1492898,8.0,124.0463736,53.48632863,136.7258344,-0.087332278,0.0
2210,2210,598csv/1484735/1494259,5.0,123.5374198,45.20317475,156.7738218,0.243155427,0.51661918
3815,3815,598csv/1484748/1497294,1.0,119.7318982,48.59177027,119.8994717,-2.210995026,0.51661918
5182,5182,598csv/1484760/1500756,11.0,124.9595028,48.72932662,124.1019194,-5.817631701,0.51661918
4049,4049,598csv/1484750/1499535,26.0,140.897195,24.30087325,110.6933382,-2.142882332,0.51661918
5076,5076,598csv/1484759/1500643,15.0,129.8128904,43.70285392,139.3060808,-5.961677284,0.51661918
5245,5245,598csv/1484760/1500823,8.0,129.317993,49.61064056,112.311713,-5.955261751,0.51661918
4300,4300,598csv/1484752/1499797,34.0,115.2157984,45.67207007,125.8818223,-2.109075854,0.0
3050,3050,598csv/1484742/1495191,15.0,125.706318,29.49811022,150.6725829,-2.792633937,0.51661918
1236,1236,598csv/1484727/1493243,10.0,112.7812472,35.2200987,161.7563033,-0.200826421,0.51661918
41,41,598csv/1484717/1492029,10.0,112.5572134,35.81801282,162.1747958,0.163170623,0.51661918
5171,5171,598csv/1484760/1500744,5.0,139.18302,51.36530381,116.9020336,-5.84997949,0.51661918
1227,1227,598csv/1484727/1493234,29.0,117.8296358,48.23711876,149.2872846,-0.073326158,0.861031966
2449,2449,598csv/1484737/1494498,3.0,125.5824862,53.49701961,147.5024621,0.151176954,0.51661918
2769,2769,598csv/1484740/1494885,21.0,123.3871079,46.18493388,139.5988368,-1.550708442,0.51661918
772,772,598csv/1484723/1492776,7.0,126.4333075,38.01113241,163.0017127,-0.052620871,0.51661918
2756,2756,598csv/1484739/1494859,14.0,130.5419692,55.25397806,134.2447345,-1.418264842,0.51661918
5180,5180,598csv/1484760/1500754,29.0,119.830905,25.67954751,121.5266516,-6.135828596,0.51661918
536,536,598csv/1484721/1492535,5.0,121.8622611,41.49967429,138.2255356,0.086184235,0.51661918
1942,1942,598csv/1484733/1493987,7.0,127.1148628,53.19311447,150.6902682,0.089088107,-0.172206393
3814,3814,598csv/1484748/1497293,29.0,122.8805609,54.24932775,106.3839818,-2.154903014,0.51661918
2554,2554,598csv/1484738/1494610,12.0,135.4067507,49.20948826,134.8131902,0.285295345,0.51661918
1894,1894,598csv/1484732/1493938,23.0,112.2892365,45.6397493,153.8068476,-0.028363406,0.51661918
2725,2725,598csv/1484739/1494818,13.0,129.4134179,48.33114187,136.8623606,-1.543009803,0.51661918
2272,2272,598csv/1484735/1494321,27.0,123.4345049,53.14582387,141.5081888,0.308148146,0.51661918
5068,5068,598csv/1484759/1500634,24.0,140.2326997,33.85872286,123.3341676,-6.059017792,0.51661918
2020,2020,598csv/1484733/1494068,10.0,128.3517555,48.92806104,141.3188514,0.233890048,0.51661918
2761,2761,598csv/1484740/1494877,4.0,128.1662912,46.76464341,140.6991182,-1.506056337,0.51661918
2975,2975,598csv/1484741/1495107,7.0,121.7559891,44.37222572,156.3917348,-1.767296812,0.51661918
1983,1983,598csv/1484733/1494031,28.0,127.0282758,52.13593377,145.348384,0.054984488,0.172206393
2922,2922,598csv/1484741/1495053,24.0,125.6223565,47.98125111,153.6290208,-1.78455797,0.0
3896,3896,598csv/1484749/1497375,13.0,120.3815573,48.23431589,123.1367854,-2.158536231,0.51661918
4243,4243,598csv/1484752/1499737,1.0,119.3071478,42.70034364,109.9050172,-2.191924012,0.172206393
3451,3451,598csv/1484745/1496564,11.0,126.6299206,57.4488942,158.6606325,-3.28268606,0.51661918
281,281,598csv/1484719/1492279,9.0,123.6284509,53.53345451,159.9913577,-0.075473673,0.688825573
475,475,598csv/1484720/1492474,11.0,133.9906645,57.06451324,153.3818599,-0.01210172,0.861031966
3025,3025,598csv/1484742/1495166,21.0,122.709983,52.71280866,137.9224545,-2.684015599,0.51661918
162,162,598csv/1484718/1492151,9.0,131.7442456,42.42304151,133.9861895,0.026904717,0.344412787
2009,2009,598csv/1484733/1494057,6.0,124.923828,50.20635413,155.947346,0.078607154,0.51661918
2207,2207,598csv/1484735/1494256,7.0,113.0879605,40.9955595,165.0236698,0.247842142,0.51661918
2805,2805,598csv/1484740/1494927,14.0,118.9192574,54.13668952,141.5648853,-1.683287105,0.172206393
3874,3874,598csv/1484749/1497353,26.0,148.1831631,42.63541074,115.2034381,-2.239412457,0.51661918
884,884,598csv/1484724/1492890,9.0,126.1456475,56.64026875,154.811176,-0.090627835,0.51661918
5104,5104,598csv/1484759/1500671,6.0,135.8737924,38.50443089,114.3556694,-5.82293971,0.51661918
1127,1127,598csv/1484726/1493134,11.0,124.9947282,58.82952742,150.4478604,-0.054363195,0.0
3439,3439,598csv/1484745/1496552,8.0,128.298654,50.80737323,156.5015237,-3.250338271,0.51661918
4332,4332,598csv/1484753/1499830,1.0,131.2756428,42.09468924,134.6615583,-2.196354106,0.51661918
4210,4210,598csv/1484752/1499702,7.0,121.2068286,53.55105714,108.6298571,-2.158050001,0.51661918
1457,1457,598csv/1484729/1493464,7.0,120.3545782,49.85984729,138.5583076,-0.110023002,0.172206393
4984,4984,598csv/1484758/1500545,10.0,121.738219,47.73845255,121.5585693,-5.898183774,0.51661918
539,539,598csv/1484721/1492538,7.0,128.8071519,42.09014622,156.2067387,0.105444338,0.51661918
444,444,598csv/1484720/1492443,21.0,127.8456875,50.37833833,142.6413633,0.093720797,0.172206393
4886,4886,598csv/1484757/1500444,26.0,135.6804555,47.57637661,115.1422502,-5.897697544,0.51661918
2919,2919,598csv/1484741/1495050,10.0,133.9571377,49.93302359,154.846481,-1.83647651,0.51661918
792,792,598csv/1484723/1492797,6.0,114.9016518,48.69646916,146.3650932,0.038439168,0.51661918
3778,3778,598csv/1484748/1497257,16.0,120.7330943,38.51399019,110.880661,-2.248529266,0.51661918
5103,5103,598csv/1484759/1500670,29.0,122.9164569,49.12127108,113.0641642,-5.839363472,0.51661918
4153,4153,598csv/1484751/1499644,17.0,128.5940564,46.2118381,110.52371,-2.121623284,0.172206393
2036,2036,598csv/1484733/1494084,5.0,109.9161973,50.33870132,138.4019767,0.033252717,0.51661918
4514,4514,598csv/1484754/1500021,24.0,152.0997326,26.88884259,113.4404625,-6.611037203,0.51661918
4323,4323,598csv/1484753/1499821,12.0,133.0118096,51.31021059,127.8878351,-2.154173669,0.51661918
4935,4935,598csv/1484758/1500495,28.0,146.4397037,27.17851729,106.0842829,-5.883529347,0.51661918
2061,2061,598csv/1484734/1494109,35.0,130.6812292,46.08362836,137.8769463,0.291062571,0.51661918
1070,1070,598csv/1484725/1493077,9.0,117.03959,52.24679421,149.3064282,-0.065073757,0.688825573
456,456,598csv/1484720/1492455,14.0,144.8515052,43.61701125,125.6866456,0.014667933,0.861031966
1004,1004,598csv/1484725/1493010,5.0,111.3159091,45.96031469,153.8457605,0.020786325,0.688825573
1843,1843,598csv/1484732/1493852,4.0,125.5188798,52.44176027,155.4669026,0.07369083,0.51661918
3127,3127,598csv/1484743/1495279,10.0,122.2311409,58.76855129,156.1720169,-2.827075216,0.51661918
814,814,598csv/1484723/1492820,7.0,116.5244213,50.87698759,151.8492452,0.018436214,0.344412787
502,502,598csv/1484721/1492501,12.0,128.7632605,54.60985933,142.8424274,0.136076817,0.688825573
4339,4339,598csv/1484753/1499837,27.0,127.8372321,48.42021025,108.9165325,-2.13422474,0.51661918
5135,5135,598csv/1484759/1500703,34.0,120.7831898,47.36467626,117.1522489,-5.841321898,0.51661918
4066,4066,598csv/1484750/1499552,27.0,125.2294154,53.60779462,115.3550882,-2.05086334,0.51661918
638,638,598csv/1484722/1492637,7.0,125.5337042,54.00503927,155.4434882,0.082213358,0.861031966
1392,1392,598csv/1484728/1493399,7.0,120.7193869,52.24051193,150.4225944,-0.042045373,1.205444753
2226,2226,598csv/1484735/1494275,9.0,122.1649254,51.92374663,148.5597608,0.332540675,0.51661918
3865,3865,598csv/1484749/1497344,9.0,125.0867624,48.50520239,122.4887226,-2.162844767,0.51661918
3418,3418,598csv/1484745/1496531,12.0,134.7717339,47.73288561,150.5114096,-3.330336582,0.51661918
1975,1975,598csv/1484733/1494023,5.0,122.212782,50.70893735,140.286304,0.106903028,0.51661918
1689,1689,598csv/1484731/1493696,15.0,131.6252811,53.47500974,130.4333643,-0.013803524,0.51661918
3756,3756,598csv/1484748/1497235,0.0,119.5509677,53.87102495,125.1524053,-2.097446857,0.51661918
1063,1063,598csv/1484725/1493070,20.0,118.8533215,52.4864034,136.6602751,-0.076986388,0.51661918
2815,2815,598csv/1484740/1494938,7.0,126.3236255,60.28127593,150.0853994,-1.742134419,0.51661918
2703,2703,598csv/1484739/1494770,35.0,135.1151149,47.63261358,129.4341683,-1.452192878,0.51661918
820,820,598csv/1484723/1492826,5.0,116.3136505,47.03354488,147.1521148,0.016113116,0.861031966
2692,2692,598csv/1484739/1494752,7.0,129.234927,56.13882167,140.6136173,-1.453962215,0.51661918
494,494,598csv/1484721/1492493,15.0,140.1917611,44.97539126,128.2565569,0.088075129,0.51661918
4350,4350,598csv/1484753/1499848,3.0,133.3378818,27.03739853,114.4851701,-2.315507423,0.51661918
2003,2003,598csv/1484733/1494051,12.0,132.1690094,45.92893359,142.4441651,0.129526221,0.51661918
4035,4035,598csv/1484750/1499521,11.0,117.6667082,55.92783345,115.7687807,-2.251662747,0.51661918
526,526,598csv/1484721/1492525,9.0,128.6744442,51.85934253,155.6551735,0.000540255,0.861031966
5240,5240,598csv/1484760/1500818,13.0,136.3804527,42.52410837,124.8513032,-5.862283806,0.51661918
1051,1051,598csv/1484725/1493057,10.0,125.5766117,59.83140729,153.9852173,-0.062264429,0.861031966
835,835,598csv/1484723/1492841,11.0,127.4053727,52.58003134,150.4011193,-0.016207661,-0.172206393
2838,2838,598csv/1484740/1494962,8.0,129.0488865,53.31130039,153.7028953,-1.718268639,0.172206393
4644,4644,598csv/1484755/1500198,12.0,134.7635841,42.40408779,106.8754398,-6.336736055,0.51661918
4027,4027,598csv/1484750/1499513,35.0,115.4751891,51.99024825,119.7975721,-2.123338595,0.51661918
5074,5074,598csv/1484759/1500641,11.0,126.9193147,50.02669368,113.8288192,-6.104169633,0.51661918
809,809,598csv/1484723/1492815,11.0,130.9021758,44.65772365,151.4925017,-0.012155745,0.51661918
2766,2766,598csv/1484740/1494882,7.0,126.8166561,50.20474649,153.7742853,-1.511688499,0.51661918
1377,1377,598csv/1484728/1493384,18.0,134.1707835,54.29561463,140.751375,-0.107173155,0.51661918
2118,2118,598csv/1484734/1494167,10.0,136.0486632,56.10305332,152.5455328,0.183551756,0.51661918
3291,3291,598csv/1484744/1496402,10.0,126.4991285,42.462847,156.9032602,-3.293923371,0.51661918
2607,2607,598csv/1484738/1494666,21.0,120.0424323,53.12413087,133.9786752,0.182241636,0.51661918
1629,1629,598csv/1484730/1493636,5.0,118.949113,51.92535422,148.39765,-0.070071119,0.51661918
88,88,598csv/1484717/1492076,10.0,129.9104462,44.2650201,158.609426,0.120855122,0.51661918
341,341,598csv/1484719/1492339,29.0,136.4810419,40.60153327,164.4296864,0.177311806,0.344412787
3006,3006,598csv/1484742/1495139,21.0,124.3574175,47.22044778,142.5038452,-1.828386186,0.172206393
4923,4923,598csv/1484758/1500483,6.0,125.1051655,51.30187186,119.3124552,-5.852275575,0.51661918
1341,1341,598csv/1484728/1493348,7.0,123.574411,50.76269634,156.8250982,-0.152379022,0.0
5273,5273,598csv/1484760/1500852,23.0,136.4507175,31.18643369,102.5767157,-5.628704404,0.51661918
1118,1118,598csv/1484726/1493125,13.0,130.618575,48.68732746,141.5675036,-0.077567162,0.51661918
3101,3101,598csv/1484742/1495247,10.0,129.5460636,59.92897223,156.7937589,-2.697481463,0.51661918
1604,1604,598csv/1484730/1493611,9.0,119.7274021,58.63585442,153.0686089,-0.024338504,0.688825573
1848,1848,598csv/1484732/1493857,7.0,126.5054312,45.77666399,153.197237,0.090641342,0.51661918
861,861,598csv/1484724/1492867,16.0,127.7734697,33.49501542,153.139698,0.072124089,0.51661918
3833,3833,598csv/1484748/1497312,14.0,135.0675325,49.40233474,121.4627171,-2.092949231,0.51661918
568,568,598csv/1484721/1492567,10.0,122.2467173,47.19641363,161.2538464,0.136076817,0.51661918
4568,4568,598csv/1484755/1500086,28.0,123.4037379,45.82503941,115.3244443,-6.542249191,0.51661918
1547,1547,598csv/1484729/1493554,6.0,124.9529143,42.33204881,138.9263006,-0.072772396,0.51661918
3431,3431,598csv/1484745/1496544,10.0,147.1035772,36.87634146,153.1851626,-3.184386599,0.51661918
92,92,598csv/1484717/1492080,10.0,114.008522,25.55113172,169.5025907,0.067761527,0.172206393
2227,2227,598csv/1484735/1494276,7.0,132.0017443,52.0240485,149.9988562,0.263860714,0.51661918
3653,3653,598csv/1484747/1497128,10.0,118.3367385,49.30187441,156.3055295,-2.141126502,0.51661918
2456,2456,598csv/1484737/1494505,22.0,120.2832467,53.84935813,139.3698481,0.213144243,0.51661918
2171,2171,598csv/1484735/1494220,23.0,124.8340961,54.15252402,137.5044192,0.177581934,0.51661918
4213,4213,598csv/1484752/1499705,26.0,120.1193137,46.20592786,112.2037616,-2.110858696,0.51661918
2089,2089,598csv/1484734/1494137,5.0,114.6562553,53.63910181,148.158028,0.37256009,0.51661918
3142,3142,598csv/1484743/1495298,5.0,131.4175196,53.97992472,159.2898039,-2.836678255,0.51661918
1014,1014,598csv/1484725/1493020,6.0,121.3310005,47.73061037,154.9405691,-0.09184341,0.688825573
3816,3816,598csv/1484748/1497295,7.0,117.3717365,52.31680357,108.3252313,-2.13250943,0.0
38,38,598csv/1484717/1492026,7.0,131.4700726,46.95197474,163.3106796,0.064087791,0.861031966
2339,2339,598csv/1484736/1494388,9.0,126.8880145,56.61692,154.1255672,0.239265589,0.51661918
3762,3762,598csv/1484748/1497241,12.0,124.850019,44.69357224,116.4165575,-2.107360543,-0.172206393
102,102,598csv/1484717/1492091,5.0,120.3972693,52.29842075,149.1875561,0.067869579,0.172206393
3987,3987,598csv/1484750/1499461,17.0,136.4262248,51.0707625,127.6524998,-2.075620541,0.51661918
679,679,598csv/1484722/1492678,24.0,121.3148567,46.29078586,141.5495939,0.05587591,0.51661918
4976,4976,598csv/1484758/1500537,5.0,129.6449313,54.09442493,122.5113672,-5.793414755,0.51661918
1525,1525,598csv/1484729/1493532,15.0,132.3683279,47.43080423,136.3033239,0.061278463,0.172206393
